client_number;account_number
3827330;382733010001
3827427;382742710001
3827524;382752410001
3827621;382762110001
3827718;382771810001
3827815;382781510001
3827815;382781515001
3827912;382791210001
3828009;382800910001
3828106;382810610001
3828203;382820310001
3828397;382839710001
3828494;382849410001
3828591;382859110001
3828688;382868810001
3810646;381064610001
3810549;381054910001
3828785;382878510001
3828882;382888210001
3828979;382897910001
3829076;382907610001
3829173;382917310001
3829270;382927010001
3829367;382936710001
3829464;382946410001
3829561;382956111001
3829658;382965810001
3829755;382975510001
3829852;382985210001
3124371;312437111001
3829949;382994910001
3830046;383004610001
3830143;383014310001
3830240;383024010001
3830337;383033710001
3830434;383043410001
3830531;383053110001
3539240;353924010002
399253;39925310001
3830628;383062810001
3830725;383072510001
3830822;383082210001
3830822;383082210002
3830919;383091910001
3829561;382956110001
1207651;120765111001
3831016;383101610001
3831113;383111310001
3831210;383121010001
3831307;383130710001
3831404;383140410001
3831598;383159810001
3831695;383169510001
3831792;383179210001
2475829;247582910002
3414498;341449810002
3141831;314183119002
3825681;382568119001
2986437;298643719001
3181989;318198919001
3830337;383033719001
3831792;383179219001
3831792;383179219002
3831792;383179219003
242986;24298619002
2962478;296247819001
1148384;114838419003
3799976;379997619001
1749105;174910519001
3601514;360151419001
3831113;383111319001
2135359;213535919002
2677298;267729819003
216117;21611719002
3351739;335173919003
2448281;244828119002
3370460;337046019001
3274527;327452719001
3428466;342846619001
3744589;374458919001
2882744;288274419002
847781;84778119001
3831986;383198610001
3832083;383208310001
3832180;383218010001
3695895;369589511001
3832277;383227710001
3832374;383237410001
3832471;383247110001
3832374;383237415001
3816563;381656319001
1302323;130232310001
3832568;383256810001
3832665;383266510001
3832762;383276211001
3832859;383285910001
3832956;383295610001
3833053;383305310001
3833150;383315010001
3833247;383324710001
3833344;383334410001
3833441;383344115001
3833441;383344110001
3833538;383353810001
3833635;383363510001
3833732;383373210001
3833829;383382910001
3833926;383392610001
3834023;383402310001
3834120;383412010001
2085113;208511310001
3834217;383421710001
3795611;379561111001
3834314;383431410001
3834411;383441110001
3834508;383450810001
3834605;383460510001
3834896;383489610001
3834993;383499310001
3835090;383509010001
3835187;383518710001
3835284;383528410001
3835284;383528411001
3835381;383538110001
3835478;383547810001
3835575;383557510001
3835672;383567210001
3324288;332428811001
1203868;120386810001
3835769;383576910001
3835866;383586610001
3835963;383596310001
3836060;383606010001
3836157;383615710001
3836254;383625410001
3836351;383635110001
3834702;383470210001
3836448;383644810001
3836545;383654511001
3836642;383664210001
3836739;383673910001
3836836;383683610001
3836933;383693310001
3837030;383703010001
3837127;383712710001
3837224;383722410001
3837321;383732110001
3837418;383741810001
3837515;383751510001
3837612;383761210001
3837709;383770910001
3837806;383780610001
3837903;383790310001
567548;56754810002
3838097;383809710001
3838194;383819410001
3838291;383829110001
3836545;383654510001
861652;86165219002
3650208;365020819001
1559470;155947019001
1640950;164095019001
3833441;383344119001
3814526;381452619001
3373176;337317619002
695685;69568519003
1329871;132987119001
3758945;375894519003
3382585;338258519001
3624988;362498819002
3838388;383838810001
3838485;383848510001
3838582;383858210001
3838679;383867910001
888133;88813319001
3838776;383877610001
3838873;383887310001
3838873;383887315001
3838970;383897010001
3839067;383906710001
3839164;383916410001
3839261;383926110001
3839358;383935810001
3839455;383945510001
3839552;383955210001
3839649;383964910001
3839746;383974610001
3839843;383984310001
3839940;383994011001
3840037;384003710001
3840134;384013410001
3840231;384023110001
3840328;384032810001
3840425;384042510001
3840522;384052210001
3840619;384061910001
3840716;384071610001
3840813;384081310001
3840910;384091010001
3841007;384100710001
3841104;384110410001
3839940;383994010001
3841298;384129810001
3841395;384139510001
3841492;384149210001
3841589;384158910001
1749978;174997819002
3260074;326007419002
1329871;132987119002
2851025;285102519002
2479418;247941819002
3841686;384168610001
3841783;384178310001
3841880;384188010001
3841977;384197710001
3842074;384207410001
3842268;384226810001
1800709;180070910001
3842171;384217110001
3842365;384236510001
3842462;384246210001
3842559;384255910001
3842656;384265610001
3351933;335193319002
3842753;384275310001
3842850;384285010001
3842947;384294710001
3843044;384304410001
3843141;384314110001
3843238;384323810001
3843335;384333510001
3843432;384343210001
3843529;384352910001
3843626;384362610001
3843723;384372310001
3843820;384382010001
3843917;384391710001
3844014;384401410001
3844111;384411110001
3844208;384420811001
3844305;384430510001
3844402;384440210001
3844596;384459610001
3844693;384469310001
3844790;384479010001
3844887;384488710001
515653;51565315001
3844984;384498410001
3845081;384508110001
1099884;109988410001
3845178;384517810001
3845275;384527510001
3845372;384537210001
3845469;384546910001
3845566;384556610001
3845663;384566310001
3845760;384576010001
3845857;384585710001
3845954;384595410001
3846051;384605110001
3846148;384614810001
3846245;384624510001
3846342;384634210001
3846439;384643910001
3846536;384653610001
3846633;384663310001
3846730;384673010001
3846827;384682710001
3846924;384692410001
3847021;384702110001
3847118;384711810001
3847215;384721510001
3847312;384731210001
3847409;384740910001
3847506;384750610001
3847603;384760310001
3847797;384779710001
3847991;384799110001
3848088;384808810001
3848185;384818510001
3848282;384828210001
3848379;384837910001
3848476;384847610001
3848573;384857310001
3848670;384867010001
3848767;384876710001
3848864;384886410001
3848961;384896110001
3849058;384905810001
3849155;384915510001
3849252;384925210001
3849349;384934910001
3849446;384944610001
3849543;384954310001
3849640;384964010001
3849737;384973710001
3849834;384983410001
3849931;384993110001
3850028;385002810001
3850125;385012510001
3850222;385022210001
3850319;385031910001
3850416;385041610001
3850513;385051310001
3850610;385061010001
3850707;385070710001
3850804;385080410001
3850998;385099810001
3851095;385109510001
3851192;385119210001
3851289;385128910001
3851386;385138610001
3851483;385148310001
3851580;385158010001
3851677;385167710001
3851774;385177410001
3851871;385187110001
3851968;385196810001
3852065;385206510001
3852162;385216210001
3852259;385225910001
3852356;385235610001
2550907;255090719002
1252368;125236819001
3845372;384537219001
2915530;291553019001
1789845;178984519003
1158569;115856919001
3849349;384934919001
698789;69878919001
3847215;384721519001
3807833;380783319002
3852550;385255010001
2688259;268825919002
3639926;363992619002
3701812;370181219002
2273681;227368119002
2758390;275839019002
3165208;316520819001
1697695;169769519001
3852647;385264710001
3852744;385274410001
3852841;385284115001
3852841;385284115002
3852841;385284115003
3852841;385284110001
3852841;385284115004
3852841;385284115005
3852938;385293810001
3852938;385293811001
3853035;385303510001
3853132;385313210001
3853229;385322910001
3853326;385332610001
3853423;385342310001
3853520;385352010001
3853617;385361710001
3853714;385371410001
3853811;385381110001
3853908;385390810001
3854005;385400510001
3854102;385410210001
3854296;385429610001
3854393;385439310001
3854490;385449010001
3854587;385458710001
3854684;385468411001
3854781;385478110001
3854878;385487810001
3854975;385497510001
3855072;385507210001
3855169;385516910001
3855266;385526610001
3855363;385536310001
3855460;385546010001
3855557;385555710001
3855654;385565410001
3855751;385575110001
3855848;385584810001
2325285;232528510001
2158930;215893010001
3855945;385594510001
3856042;385604210001
3856139;385613910001
3856236;385623610001
3856333;385633310001
3856430;385643010001
3856527;385652710001
3856624;385662410001
3380645;338064515001
3856721;385672110001
3856818;385681810001
3856915;385691510001
3857012;385701210001
3857109;385710910001
3857206;385720610001
3857303;385730310001
3857497;385749710001
3857594;385759410001
3752446;375244610002
3857691;385769110001
3857109;385710911001
3857788;385778810001
3857885;385788510001
3857982;385798210001
3858079;385807910001
3858176;385817610001
3858273;385827310001
3858370;385837010001
3858467;385846710001
3858564;385856410001
3858661;385866110001
3858758;385875811001
3858855;385885510001
3858952;385895210001
3859049;385904910001
3859146;385914610001
3859243;385924310001
3859340;385934010001
1770930;177093010001
3859437;385943710001
3860019;386001910001
3860116;386011610001
3860213;386021310001
3860310;386031010001
3860407;386040710001
3860698;386069810001
3860795;386079510001
183040;18304010001
3860892;386089210001
3860989;386098910001
3861086;386108610001
3861183;386118310001
3861280;386128010001
3861377;386137710001
3861474;386147410001
3861571;386157110001
3861668;386166811001
3861765;386176511001
3861862;386186210001
3861959;386195910001
3862056;386205610001
3862153;386215310001
3862250;386225010001
3862347;386234710001
3862444;386244410001
3862541;386254110001
1762588;176258819004
3038720;303872019002
2470979;247097919001
1511649;151164919001
3726450;372645019001
3858564;385856419001
253947;25394719002
3699484;369948419002
2370002;237000219002
3852647;385264719001
3862638;386263810001
135704;13570419002
3862735;386273511001
3862929;386292910001
3863026;386302610001
3863123;386312310001
3863220;386322010001
3863317;386331710001
3863414;386341410001
3863511;386351110001
3863608;386360810001
3863705;386370510001
3863802;386380210001
3863996;386399610001
3864093;386409310001
3864190;386419010001
3864287;386428710001
3864384;386438410001
3864481;386448110001
2047380;204738010001
3864578;386457810001
3864675;386467510001
3864772;386477210001
3864869;386486910001
3864966;386496610001
3865063;386506310001
3865160;386516010001
3865257;386525710001
3865354;386535410001
3865451;386545110001
3865548;386554810001
3865645;386564510001
3865742;386574210001
3865839;386583910001
3865936;386593610001
